delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.4,1000.0,exp,3,4,40,4,241.775524900062,242.77582249999978,242.77582249999978,242.77582249999978,space,0.2694020997732878,243.4757871199632,243.7760924999602,243.7760924999602,243.7760924999602,100,41,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.7,1000.0,exp,3,5,41,5,247.40915330010466,248.40925920009613,248.40925920009613,248.40925920009613,space,0.27688009990379214,249.40941112001892,249.7098286000546,249.7098286000546,249.7098286000546,500,42,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.4,1000.0,exp,3,6,42,10,251.37592060002498,252.37603219994344,252.37603219994344,252.37603219994344,space,0.6336329998448491,253.426073920005,253.72754650004208,253.72754650004208,253.72754650004208,300,43,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321]",253.72754650004208,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,400.0,unexp,3,7,43,0,256.30945340008475,257.3098764999304,257.3098764999304,257.3098764999304,space,0.3279860997572541,257.7597520200303,258.0617893000599,258.0617893000599,258.0617893000599,200,44,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.4,400.0,unexp,3,8,44,1,260.25952850002795,261.25986819993705,261.25986819993705,261.25986819993705,space,0.4166693997103721,262.093435219978,262.39552600006573,262.39552600006573,262.39552600006573,200,45,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.7,400.0,unexp,3,9,45,2,266.26033210009336,267.2599138999358,267.2599138999358,267.2599138999358,space,0.3078234998974949,268.2936159200268,268.5937141000759,268.5937141000759,268.5937141000759,200,46,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527, 1.7657453999854624]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795, 1.7657538999337703]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,1000.0,exp,3,10,46,6,270.3600989000406,271.36029700003564,271.36029700003564,271.36029700003564,space,0.3405728000216186,271.8269021199318,272.13186650001444,272.13186650001444,272.13186650001444,100,47,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527, 1.7657453999854624, 3.0460049000103027]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795, 1.7657538999337703, 3.0460109999403358]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.7,1000.0,exp,3,11,47,11,275.1772720001172,276.1770321999211,276.1770321999211,276.1770321999211,space,0.2791310998145491,277.1773834200809,277.4775950999465,277.4775950999465,277.4775950999465,400,48,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527, 1.7657453999854624, 3.0460049000103027, 1.6811305000446737]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795, 1.7657538999337703, 3.0460109999403358, 1.6811383001040667]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.7,1000.0,exp,4,0,48,11,279.1603409999516,280.16054580011405,280.16054580011405,280.16054580011405,space,0.5473837000317872,281.42767841999887,281.74581290013157,281.74581290013157,281.74581290013157,200,49,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527, 1.7657453999854624, 3.0460049000103027, 1.6811305000446737, 1.8865654000546783]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795, 1.7657538999337703, 3.0460109999403358, 1.6811383001040667, 1.8865731998812407]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,1000.0,exp,4,1,49,6,283.6106943001505,284.61059219995514,284.61059219995514,284.61059219995514,space,0.3543672999367118,285.09411742005034,285.3943034999538,285.3943034999538,285.3943034999538,100,50,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527, 1.7657453999854624, 3.0460049000103027, 1.6811305000446737, 1.8865654000546783, 1.9161610000301152]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795, 1.7657538999337703, 3.0460109999403358, 1.6811383001040667, 1.8865731998812407, 1.9161666999571025]",,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.1,1000.0,exp,4,2,50,9,287.3108024999965,288.31131110014394,288.31131110014394,288.31131110014394,space,1.4009499999228865,289.82793092008217,290.13041480001993,290.13041480001993,290.13041480001993,200,51,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527, 1.7657453999854624, 3.0460049000103027, 1.6811305000446737, 1.8865654000546783, 1.9161610000301152, 1.814798800041899]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795, 1.7657538999337703, 3.0460109999403358, 1.6811383001040667, 1.8865731998812407, 1.9161666999571025, 1.8148066001012921]",290.13041480001993,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.7,1000.0,exp,4,3,51,8,291.9444792000577,292.9445388999302,292.9445388999302,292.9445388999302,space,0.3737025000154972,294.04470662006645,294.34673009999096,294.34673009999096,294.34673009999096,100,52,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527, 1.7657453999854624, 3.0460049000103027, 1.6811305000446737, 1.8865654000546783, 1.9161610000301152, 1.814798800041899, 3.4086897000670433]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795, 1.7657538999337703, 3.0460109999403358, 1.6811383001040667, 1.8865731998812407, 1.9161666999571025, 1.8148066001012921, 3.4087002999149263]",294.34673009999096,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
0.4,1000.0,exp,4,4,52,7,297.74705919995904,298.74482950009406,298.74482950009406,298.7698260000907,space,0.4166522996965796,299.57818631993143,299.8787597999908,299.8787597999908,299.8787597999908,300,53,"[5.331308400025591, 5.636252099880949, 4.816584900021553, 4.498150700004771, 3.714333200128749, 3.1334275000263005, 5.547268700087443, 3.634588399901986, 2.314312499947846, 3.3819099999964237, 4.231005700072274, 4.231807600008324, 7.167142800055444, 2.2020183000713587, 3.4477963999379426, 1.8484889999963343, 2.0663741999305785, 2.2625851000193506, 2.149880199925974, 2.8145701999310404, 2.86525829997845, 2.6998880999162793, 3.5166503998916596, 2.781704100081697, 2.34855469991453, 2.375644699903205, 2.5133591000922024, 3.2644241999369115, 2.6987117000389844, 3.0456270000431687, 3.853853100212291, 1.6984616999980062, 1.5314533999189734, 3.2644923999905586, 2.098079700022936, 2.7434880000073463, 1.8851113999262452, 1.5816571998875588, 2.4682905001100153, 2.551483500050381, 3.6314028999768198, 1.669078999897465, 2.583192100049928, 2.1979512001853436, 3.86515779979527, 1.7657453999854624, 3.0460049000103027, 1.6811305000446737, 1.8865654000546783, 1.9161610000301152, 1.814798800041899, 3.4086897000670433, 2.4481646998319775]","[5.331316500203684, 5.636258800048381, 4.816592999966815, 4.49815719993785, 3.7143385000526905, 3.1334343999624252, 5.547276700148359, 3.634594799950719, 2.3143195000011474, 3.3819162000436336, 4.231013500131667, 4.231814600061625, 7.167150299996138, 2.202028499916196, 3.447803899878636, 1.8484968000557274, 2.066382799996063, 2.262596599990502, 2.149888099869713, 2.8145759999752045, 2.86526450002566, 2.6998938999604434, 3.5166579999495298, 2.78171050013043, 2.348562599858269, 2.375654599862173, 2.513364600017667, 3.264429699862376, 2.6987193999812007, 3.045632000081241, 3.853863700060174, 1.698470100061968, 1.5314609000924975, 3.2644997001625597, 2.0980883999727666, 2.743494699941948, 1.8851189999841154, 1.5816651000641286, 2.4682980000507087, 2.551493299892172, 3.631408300017938, 1.6690841999370605, 2.583199900109321, 2.19795890012756, 3.8651642999611795, 1.7657538999337703, 3.0460109999403358, 1.6811383001040667, 1.8865731998812407, 1.9161666999571025, 1.8148066001012921, 3.4087002999149263, 2.448175799800083]",299.8787597999908,sudhanshu,001,2022-11-09_18h23.50.514,tutorial 7,2022.2.2,59.93069614550428,
